"Plot Title: 2021995"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 2021995, SEN S/N: 9719173)","Water Content, m³/m³ (LGR S/N: 2021995, SEN S/N: 20152220)"
531,06/06/18 04:50:54 PM,64.247,0.1382
532,06/06/18 05:50:54 PM,63.262,0.1382
533,06/06/18 06:50:54 PM,62.019,0.1375
534,06/06/18 07:50:54 PM,60.303,0.1375
535,06/06/18 08:50:54 PM,58.712,0.1370
536,06/06/18 09:50:54 PM,57.204,0.1366
537,06/06/18 10:50:54 PM,55.733,0.1361
538,06/06/18 11:50:54 PM,54.561,0.1361
539,06/07/18 12:50:54 AM,53.733,0.1361
540,06/07/18 01:50:54 AM,52.817,0.1361
541,06/07/18 02:50:54 AM,51.940,0.1357
542,06/07/18 03:50:54 AM,51.148,0.1357
543,06/07/18 04:50:54 AM,50.400,0.1357
544,06/07/18 05:50:54 AM,49.825,0.1357
545,06/07/18 06:50:54 AM,49.471,0.1357
546,06/07/18 07:50:54 AM,49.649,0.1357
547,06/07/18 08:50:54 AM,52.072,0.1357
548,06/07/18 09:50:54 AM,57.592,0.1357
549,06/07/18 10:50:54 AM,64.247,0.1357
550,06/07/18 11:50:54 AM,67.158,0.1357
551,06/07/18 12:50:54 PM,64.589,0.1347
552,06/07/18 01:50:54 PM,64.674,0.1347
553,06/07/18 02:50:54 PM,66.258,0.1326
554,06/07/18 03:50:54 PM,65.959,0.1331
555,06/07/18 04:50:54 PM,65.872,0.1321
556,06/07/18 05:50:54 PM,63.048,0.1312
557,06/07/18 06:50:54 PM,61.462,0.1312
558,06/07/18 07:50:54 PM,59.959,0.1317
559,06/07/18 08:50:54 PM,58.541,0.1312
560,06/07/18 09:50:54 PM,57.204,0.1312
561,06/07/18 10:50:54 PM,55.906,0.1307
562,06/07/18 11:50:54 PM,54.777,0.1307
563,06/08/18 12:50:54 AM,53.690,0.1297
564,06/08/18 01:50:54 AM,52.641,0.1302
565,06/08/18 02:50:54 AM,51.721,0.1297
566,06/08/18 03:50:54 AM,50.929,0.1297
567,06/08/18 04:50:54 AM,50.135,0.1290
568,06/08/18 05:50:54 AM,49.471,0.1290
569,06/08/18 06:50:54 AM,48.895,0.1290
570,06/08/18 07:50:54 AM,48.360,0.1290
571,06/08/18 08:50:54 AM,51.148,0.1297
572,06/08/18 09:50:54 AM,58.239,0.1297
573,06/08/18 10:50:54 AM,63.819,0.1297
574,06/08/18 11:50:54 AM,65.872,0.1290
575,06/08/18 12:50:54 PM,64.589,0.1281
576,06/08/18 01:50:54 PM,64.074,0.1281
577,06/08/18 02:50:54 PM,63.819,0.1276
578,06/08/18 03:50:54 PM,65.102,0.1276
579,06/08/18 04:50:54 PM,65.017,0.1271
580,06/08/18 05:50:54 PM,62.490,0.1266
581,06/08/18 06:50:54 PM,60.991,0.1266
582,06/08/18 07:50:54 PM,59.616,0.1266
583,06/08/18 08:50:54 PM,58.152,0.1261
584,06/08/18 09:50:54 PM,56.772,0.1261
585,06/08/18 10:50:54 PM,55.472,0.1251
586,06/08/18 11:50:54 PM,54.300,0.1251
587,06/09/18 12:50:54 AM,53.253,0.1251
588,06/09/18 01:50:54 AM,52.335,0.1246
589,06/09/18 02:50:54 AM,51.501,0.1246
590,06/09/18 03:50:54 AM,50.664,0.1256
591,06/09/18 04:50:54 AM,49.959,0.1256
592,06/09/18 05:50:54 AM,49.294,0.1256
593,06/09/18 06:50:54 AM,48.762,0.1251
594,06/09/18 07:50:54 AM,48.315,0.1251
595,06/09/18 08:50:54 AM,51.852,0.1256
596,06/09/18 09:50:54 AM,59.099,0.1246
597,06/09/18 10:50:54 AM,64.546,0.1246
598,06/09/18 11:50:54 AM,65.959,0.1246
599,06/09/18 12:50:54 PM,64.974,0.1237
600,06/09/18 01:50:54 PM,64.117,0.1237
601,06/09/18 02:50:54 PM,63.775,0.1229
602,06/09/18 03:50:54 PM,64.503,0.1229
603,06/09/18 04:50:54 PM,65.017,0.1219
604,06/09/18 05:50:54 PM,62.791,0.1219
605,06/09/18 06:50:54 PM,61.333,0.1209
606,06/09/18 07:50:54 PM,59.959,0.1204
607,06/09/18 08:50:54 PM,58.626,0.1204
608,06/09/18 09:50:54 PM,57.247,0.1204
609,06/09/18 10:50:54 PM,55.949,0.1199
610,06/09/18 11:50:54 PM,54.995,0.1199
611,06/10/18 12:50:54 AM,54.037,0.1194
612,06/10/18 01:50:54 AM,53.341,0.1194
613,06/10/18 02:50:54 AM,52.597,0.1194
614,06/10/18 03:50:54 AM,51.940,0.1189
615,06/10/18 04:50:54 AM,51.237,0.1189
616,06/10/18 05:50:54 AM,50.664,0.1189
617,06/10/18 06:50:54 AM,50.092,0.1189
618,06/10/18 07:50:54 AM,49.914,0.1189
619,06/10/18 08:50:54 AM,52.903,0.1194
620,06/10/18 09:50:54 AM,56.901,0.1194
621,06/10/18 10:50:54 AM,64.459,0.1194
622,06/10/18 11:50:54 AM,65.017,0.1189
623,06/10/18 12:50:54 PM,64.974,0.1189
624,06/10/18 01:50:54 PM,64.247,0.1189
625,06/10/18 02:50:54 PM,63.862,0.1189
626,06/10/18 03:50:54 PM,64.503,0.1189
627,06/10/18 04:50:54 PM,64.717,0.1179
628,06/10/18 05:50:54 PM,62.362,0.1174
629,06/10/18 06:50:54 PM,60.948,0.1174
630,06/10/18 07:50:54 PM,59.616,0.1169
631,06/10/18 08:50:54 PM,58.368,0.1169
632,06/10/18 09:50:54 PM,57.290,0.1164
633,06/10/18 10:50:54 PM,56.165,0.1164
634,06/10/18 11:50:54 PM,55.168,0.1159
635,06/11/18 12:50:54 AM,54.212,0.1159
636,06/11/18 01:50:54 AM,53.341,0.1153
637,06/11/18 02:50:54 AM,52.597,0.1153
638,06/11/18 03:50:54 AM,52.029,0.1153
639,06/11/18 04:50:54 AM,51.237,0.1148
640,06/11/18 05:50:54 AM,50.488,0.1148
641,06/11/18 06:50:54 AM,49.737,0.1148
642,06/11/18 07:50:54 AM,49.249,0.1148
643,06/11/18 08:50:54 AM,51.633,0.1148
644,06/11/18 09:50:54 AM,55.733,0.1153
645,06/11/18 10:50:54 AM,61.891,0.1153
646,06/11/18 11:50:54 AM,66.600,0.1159
647,06/11/18 12:50:54 PM,64.288,0.1153
648,06/11/18 01:50:54 PM,63.561,0.1153
649,06/11/18 02:50:54 PM,63.133,0.1159
650,06/11/18 03:50:54 PM,64.033,0.1159
651,06/11/18 04:50:54 PM,64.589,0.1153
652,06/11/18 05:50:54 PM,62.105,0.1153
653,06/11/18 06:50:54 PM,60.647,0.1138
654,06/11/18 07:50:54 PM,59.272,0.1138
655,06/11/18 08:50:54 PM,57.850,0.1133
656,06/11/18 09:50:54 PM,56.512,0.1138
657,06/11/18 10:50:54 PM,55.299,0.1128
658,06/11/18 11:50:54 PM,54.255,0.1122
659,06/12/18 12:50:54 AM,53.384,0.1122
660,06/12/18 01:50:54 AM,52.554,0.1122
661,06/12/18 02:50:54 AM,51.764,0.1117
662,06/12/18 03:50:54 AM,50.974,0.1117
663,06/12/18 04:50:54 AM,50.311,0.1117
664,06/12/18 05:50:54 AM,49.649,0.1112
665,06/12/18 06:50:54 AM,49.204,0.1117
666,06/12/18 07:50:54 AM,48.938,0.1112
667,06/12/18 08:50:54 AM,51.852,0.1117
668,06/12/18 09:50:54 AM,57.765,0.1122
669,06/12/18 10:50:54 AM,64.974,0.1122
670,06/12/18 11:50:54 AM,67.158,0.1122
671,06/12/18 12:50:54 PM,65.145,0.1128
672,06/12/18 01:50:54 PM,65.188,0.1128
673,06/12/18 02:50:54 PM,64.418,0.1128
674,06/12/18 03:50:54 PM,64.931,0.1122
675,06/12/18 04:50:54 PM,64.974,0.1122
676,06/12/18 05:50:54 PM,64.117,0.1117
677,06/12/18 06:50:54 PM,63.090,0.1112
678,06/12/18 07:50:54 PM,61.590,0.1107
679,06/12/18 08:50:54 PM,60.089,0.1101
680,06/12/18 09:50:54 PM,58.626,0.1096
681,06/12/18 10:50:54 PM,57.290,0.1096
682,06/12/18 11:50:54 PM,56.251,0.1096
683,06/13/18 12:50:54 AM,55.213,0.1107
684,06/13/18 01:50:54 AM,54.300,0.1085
685,06/13/18 02:50:54 AM,53.472,0.1085
686,06/13/18 03:50:54 AM,52.686,0.1085
687,06/13/18 04:50:54 AM,51.940,0.1085
688,06/13/18 05:50:54 AM,51.282,0.1085
689,06/13/18 06:50:54 AM,50.886,0.1080
690,06/13/18 07:50:54 AM,50.576,0.1080
691,06/13/18 08:50:54 AM,54.126,0.1085
692,06/13/18 09:50:54 AM,60.217,0.1091
693,06/13/18 10:50:54 AM,66.344,0.1091
694,06/13/18 11:50:54 AM,68.443,0.1096
695,06/13/18 12:50:54 PM,65.530,0.1096
696,06/13/18 01:50:54 PM,64.546,0.1101
697,06/13/18 02:50:54 PM,64.845,0.1101
698,06/13/18 03:50:54 PM,65.959,0.1096
699,06/13/18 04:50:54 PM,66.643,0.1091
700,06/13/18 05:50:54 PM,64.375,0.1080
701,06/13/18 06:50:54 PM,63.262,0.1080
702,06/13/18 07:50:54 PM,62.105,0.1075
703,06/13/18 08:50:54 PM,60.948,0.1075
704,06/13/18 09:50:54 PM,59.616,0.1069
705,06/13/18 10:50:54 PM,58.755,0.1064
706,06/13/18 11:50:54 PM,57.979,0.1064
707,06/14/18 12:50:54 AM,57.376,0.1058
708,06/14/18 01:50:54 AM,56.772,0.1058
709,06/14/18 02:50:54 AM,56.295,0.1058
710,06/14/18 03:50:54 AM,55.647,0.1058
711,06/14/18 04:50:54 AM,55.256,0.1058
712,06/14/18 05:50:54 AM,54.909,0.1058
713,06/14/18 06:50:54 AM,54.820,0.1058
714,06/14/18 07:50:54 AM,55.081,0.1053
715,06/14/18 08:50:54 AM,57.117,0.1058
716,06/14/18 09:50:54 AM,63.133,0.1058
717,06/14/18 10:50:54 AM,67.456,0.1064
718,06/14/18 11:50:54 AM,68.356,0.1064
719,06/14/18 12:50:54 PM,66.772,0.1069
720,06/14/18 01:50:54 PM,66.000,0.1075
721,06/14/18 02:50:54 PM,65.444,0.1069
722,06/14/18 03:50:54 PM,65.916,0.1069
723,06/14/18 04:50:54 PM,66.429,0.1064
724,06/14/18 05:50:54 PM,64.931,0.1058
725,06/14/18 06:50:54 PM,63.433,0.1053
726,06/14/18 07:50:54 PM,62.191,0.1047
727,06/14/18 08:50:54 PM,61.032,0.1047
728,06/14/18 09:50:54 PM,60.046,0.1042
729,06/14/18 10:50:54 PM,58.928,0.1036
730,06/14/18 11:50:54 PM,57.936,0.1036
731,06/15/18 12:50:54 AM,56.901,0.1031
732,06/15/18 01:50:54 AM,55.992,0.1031
733,06/15/18 02:50:54 AM,55.256,0.1031
734,06/15/18 03:50:54 AM,54.516,0.1031
735,06/15/18 04:50:54 AM,53.865,0.1025
736,06/15/18 05:50:54 AM,53.253,0.1025
737,06/15/18 06:50:54 AM,52.729,0.1020
738,06/15/18 07:50:54 AM,52.466,0.1020
739,06/15/18 08:50:54 AM,55.429,0.1025
740,06/15/18 09:50:54 AM,59.659,0.1031
741,06/15/18 10:50:54 AM,64.161,0.1031
742,06/15/18 11:50:54 AM,65.959,0.1036
743,06/15/18 12:50:54 PM,65.403,0.1042
744,06/15/18 01:50:54 PM,64.931,0.1047
745,06/15/18 02:50:54 PM,64.888,0.1047
746,06/15/18 03:50:54 PM,65.273,0.1047
747,06/15/18 04:50:54 PM,66.173,0.1036
748,06/15/18 05:50:54 PM,64.247,0.1036
749,06/15/18 06:50:54 PM,62.962,0.1031
750,06/15/18 07:50:54 PM,62.148,0.1031
751,06/15/18 08:50:54 PM,60.690,0.1020
752,06/15/18 09:50:54 PM,59.702,0.1020
753,06/15/18 10:50:54 PM,59.014,0.1014
754,06/15/18 11:50:54 PM,58.325,0.1014
755,06/16/18 12:50:54 AM,57.679,0.1014
756,06/16/18 01:50:54 AM,57.031,0.1009
757,06/16/18 02:50:54 AM,56.469,0.1009
758,06/16/18 03:50:54 AM,56.079,0.1009
759,06/16/18 04:50:54 AM,55.690,0.1009
760,06/16/18 05:50:54 AM,55.125,0.1009
761,06/16/18 06:50:54 AM,54.734,0.1003
762,06/16/18 07:50:54 AM,54.995,0.1009
763,06/16/18 08:50:54 AM,57.117,0.1009
764,06/16/18 09:50:54 AM,56.772,0.1003
765,06/16/18 10:50:54 AM,57.636,0.1009
766,06/16/18 11:50:54 AM,59.099,0.1009
767,06/16/18 12:50:54 PM,58.928,0.1009
768,06/16/18 01:50:54 PM,57.893,0.1003
769,06/16/18 02:50:54 PM,58.582,0.1009
770,06/16/18 03:50:54 PM,59.572,0.1009
771,06/16/18 04:50:54 PM,60.604,0.1014
772,06/16/18 05:50:54 PM,59.788,0.1009
773,06/16/18 06:50:54 PM,58.971,0.1009
774,06/16/18 07:50:54 PM,58.152,0.1009
775,06/16/18 08:50:54 PM,57.247,0.1003
776,06/16/18 09:50:54 PM,56.512,0.1003
777,06/16/18 10:50:54 PM,55.906,0.1003
778,06/16/18 11:50:54 PM,55.429,0.1003
779,06/17/18 12:50:54 AM,54.995,0.1091
780,06/17/18 01:50:54 AM,54.516,0.1117
781,06/17/18 02:50:54 AM,54.082,0.1891
782,06/17/18 03:50:54 AM,53.341,0.2174
783,06/17/18 04:50:54 AM,52.160,0.1990
784,06/17/18 05:50:54 AM,52.641,0.2245
785,06/17/18 06:50:54 AM,52.466,0.2078
786,06/17/18 07:50:54 AM,52.554,0.1990
787,06/17/18 08:50:54 AM,52.903,0.1932
788,06/17/18 09:50:54 AM,53.121,0.1885
789,06/17/18 10:50:54 AM,53.865,0.1859
790,06/17/18 11:50:54 AM,55.125,0.1830
791,06/17/18 12:50:54 PM,56.251,0.1803
792,06/17/18 01:50:54 PM,57.506,0.1769
793,06/17/18 02:50:54 PM,58.066,0.1746
794,06/17/18 03:50:54 PM,57.636,0.1742
795,06/17/18 04:50:54 PM,56.988,0.2653
796,06/17/18 05:50:54 PM,56.556,0.2456
797,06/17/18 06:50:54 PM,56.383,0.2277
798,06/17/18 07:50:54 PM,56.122,0.2177
799,06/17/18 08:50:54 PM,55.690,0.2117
800,06/17/18 09:50:54 PM,55.168,0.2073
801,06/17/18 10:50:54 PM,54.734,0.2043
802,06/17/18 11:50:54 PM,54.300,0.2026
803,06/18/18 12:50:54 AM,53.645,0.2064
804,06/18/18 01:50:54 AM,53.209,0.2061
805,06/18/18 02:50:54 AM,52.817,0.2047
806,06/18/18 03:50:54 AM,52.203,0.2029
807,06/18/18 04:50:54 AM,51.633,0.2020
808,06/18/18 05:50:54 AM,51.282,0.2003
809,06/18/18 06:50:54 AM,51.148,0.1990
810,06/18/18 07:50:54 AM,51.282,0.1976
811,06/18/18 08:50:54 AM,51.633,0.1963
812,06/18/18 09:50:54 AM,51.940,0.1954
813,06/18/18 10:50:54 AM,53.733,0.1935
814,06/18/18 11:50:54 AM,56.642,0.1923
815,06/18/18 12:50:54 PM,57.722,0.1898
816,06/18/18 01:50:54 PM,58.066,0.1881
817,06/18/18 02:50:54 PM,59.014,0.1859
818,06/18/18 03:50:54 PM,59.873,0.1840
819,06/18/18 04:50:54 PM,60.303,0.1826
820,06/18/18 05:50:54 PM,59.229,0.1813
821,06/18/18 06:50:54 PM,58.282,0.1807
822,06/18/18 07:50:54 PM,57.376,0.1797
823,06/18/18 08:50:54 PM,56.426,0.1789
824,06/18/18 09:50:54 PM,55.386,0.1783
825,06/18/18 10:50:54 PM,54.387,0.1779
826,06/18/18 11:50:54 PM,53.515,0.1775
827,06/19/18 12:50:54 AM,52.686,0.1769
828,06/19/18 01:50:54 AM,51.895,0.1765
829,06/19/18 02:50:54 AM,51.193,0.1762
830,06/19/18 03:50:54 AM,50.533,0.1756
831,06/19/18 04:50:54 AM,49.959,0.1752
832,06/19/18 05:50:54 AM,49.383,0.1752
833,06/19/18 06:50:54 AM,48.805,0.1746
834,06/19/18 07:50:54 AM,48.405,0.1746
835,06/19/18 08:50:54 AM,50.180,0.1742
836,06/19/18 09:50:54 AM,54.473,0.1732
837,06/19/18 10:50:54 AM,59.916,0.1724
838,06/19/18 11:50:54 AM,61.804,0.1714
839,06/19/18 12:50:54 PM,60.346,0.1689
840,06/19/18 01:50:54 PM,59.873,0.1671
841,06/19/18 02:50:54 PM,59.616,0.1656
842,06/19/18 03:50:54 PM,60.303,0.1652
843,06/19/18 04:50:54 PM,61.119,0.1648
844,06/19/18 05:50:54 PM,59.529,0.1642
845,06/19/18 06:50:54 PM,58.411,0.1638
846,06/19/18 07:50:54 PM,57.333,0.1634
847,06/19/18 08:50:54 PM,56.251,0.1629
848,06/19/18 09:50:54 PM,55.256,0.1623
849,06/19/18 10:50:54 PM,54.300,0.1619
850,06/19/18 11:50:54 PM,53.341,0.1623
851,06/20/18 12:50:54 AM,52.466,0.1619
852,06/20/18 01:50:54 AM,51.678,0.1619
853,06/20/18 02:50:54 AM,50.974,0.1615
854,06/20/18 03:50:54 AM,50.311,0.1615
855,06/20/18 04:50:54 AM,49.692,0.1608
856,06/20/18 05:50:54 AM,49.116,0.1604
857,06/20/18 06:50:54 AM,48.628,0.1608
858,06/20/18 07:50:54 AM,48.227,0.1608
859,06/20/18 08:50:54 AM,50.047,0.1604
860,06/20/18 09:50:54 AM,53.645,0.1596
861,06/20/18 10:50:54 AM,60.217,0.1590
862,06/20/18 11:50:54 AM,62.620,0.1581
863,06/20/18 12:50:54 PM,61.419,0.1562
864,06/20/18 01:50:54 PM,60.517,0.1547
865,06/20/18 02:50:54 PM,60.647,0.1542
866,06/20/18 03:50:54 PM,61.677,0.1532
867,06/20/18 04:50:54 PM,62.362,0.1527
868,06/20/18 05:50:54 PM,60.647,0.1523
869,06/20/18 06:50:54 PM,59.486,0.1523
870,06/20/18 07:50:54 PM,58.455,0.1519
871,06/20/18 08:50:54 PM,57.333,0.1519
872,06/20/18 09:50:54 PM,56.208,0.1508
873,06/20/18 10:50:54 PM,55.168,0.1508
874,06/20/18 11:50:54 PM,54.255,0.1503
875,06/21/18 12:50:54 AM,53.472,0.1503
876,06/21/18 01:50:54 AM,52.729,0.1503
877,06/21/18 02:50:54 AM,52.029,0.1503
878,06/21/18 03:50:54 AM,51.370,0.1499
879,06/21/18 04:50:54 AM,50.709,0.1499
880,06/21/18 05:50:54 AM,50.135,0.1495
881,06/21/18 06:50:54 AM,49.649,0.1495
882,06/21/18 07:50:54 AM,49.204,0.1490
883,06/21/18 08:50:54 AM,51.237,0.1490
884,06/21/18 09:50:54 AM,55.213,0.1479
885,06/21/18 10:50:54 AM,61.333,0.1470
886,06/21/18 11:50:54 AM,63.946,0.1459
887,06/21/18 12:50:54 PM,62.962,0.1446
888,06/21/18 01:50:54 PM,62.233,0.1430
889,06/21/18 02:50:54 PM,62.362,0.1421
890,06/21/18 03:50:54 PM,62.919,0.1405
891,06/21/18 04:50:54 PM,63.732,0.1400
892,06/21/18 05:50:54 PM,61.891,0.1396
893,06/21/18 06:50:54 PM,60.733,0.1391
894,06/21/18 07:50:54 PM,59.616,0.1382
895,06/21/18 08:50:54 PM,58.455,0.1382
896,06/21/18 09:50:54 PM,57.376,0.1375
897,06/21/18 10:50:54 PM,56.469,0.1375
898,06/21/18 11:50:54 PM,55.776,0.1366
899,06/22/18 12:50:54 AM,55.168,0.1366
900,06/22/18 01:50:54 AM,54.648,0.1366
901,06/22/18 02:50:54 AM,53.951,0.1361
902,06/22/18 03:50:54 AM,53.078,0.1361
903,06/22/18 04:50:54 AM,52.291,0.1357
904,06/22/18 05:50:54 AM,51.544,0.1357
905,06/22/18 06:50:54 AM,50.974,0.1352
906,06/22/18 07:50:54 AM,50.752,0.1352
907,06/22/18 08:50:54 AM,52.115,0.1347
908,06/22/18 09:50:54 AM,53.951,0.1342
909,06/22/18 10:50:54 AM,59.099,0.1335
910,06/22/18 11:50:54 AM,62.447,0.1326
911,06/22/18 12:50:54 PM,60.818,0.1317
912,06/22/18 01:50:54 PM,60.390,0.1312
913,06/22/18 02:50:54 PM,60.474,0.1302
914,06/22/18 03:50:54 PM,59.873,0.1290
915,06/22/18 04:50:54 PM,60.260,0.1281
916,06/22/18 05:50:54 PM,59.142,0.1276
917,06/22/18 06:50:54 PM,58.325,0.1271
918,06/22/18 07:50:54 PM,57.420,0.1266
919,06/22/18 08:50:54 PM,56.295,0.1261
920,06/22/18 09:50:54 PM,55.213,0.1261
921,06/22/18 10:50:54 PM,54.343,0.1256
922,06/22/18 11:50:54 PM,53.472,0.1256
923,06/23/18 12:50:54 AM,52.597,0.1251
924,06/23/18 01:50:54 AM,51.809,0.1246
925,06/23/18 02:50:54 AM,51.062,0.1246
926,06/23/18 03:50:54 AM,50.445,0.1246
927,06/23/18 04:50:54 AM,49.782,0.1242
928,06/23/18 05:50:54 AM,49.161,0.1242
929,06/23/18 06:50:54 AM,48.583,0.1242
930,06/23/18 07:50:54 AM,48.227,0.1237
931,06/23/18 08:50:54 AM,50.488,0.1237
932,06/23/18 09:50:54 AM,55.472,0.1229
933,06/23/18 10:50:54 AM,62.148,0.1224
934,06/23/18 11:50:54 AM,64.247,0.1219
935,06/23/18 12:50:54 PM,63.475,0.1214
936,06/23/18 01:50:54 PM,62.276,0.1209
937,06/23/18 02:50:54 PM,62.019,0.1199
938,06/23/18 03:50:54 PM,62.533,0.1189
939,06/23/18 04:50:54 PM,63.219,0.1179
940,06/23/18 05:50:54 PM,61.419,0.1174
941,06/23/18 06:50:54 PM,60.260,0.1169
942,06/23/18 07:50:54 PM,59.142,0.1164
943,06/23/18 08:50:54 PM,58.152,0.1159
944,06/23/18 09:50:54 PM,57.247,0.1153
945,06/23/18 10:50:54 PM,56.469,0.1148
946,06/23/18 11:50:54 PM,55.819,0.1148
947,06/24/18 12:50:54 AM,55.299,0.1148
948,06/24/18 01:50:54 AM,54.777,0.1143
949,06/24/18 02:50:54 AM,54.255,0.1143
950,06/24/18 03:50:54 AM,53.602,0.1138
951,06/24/18 04:50:54 AM,53.035,0.1138
952,06/24/18 05:50:54 AM,52.686,0.1133
953,06/24/18 06:50:54 AM,52.509,0.1133
954,06/24/18 07:50:54 AM,52.203,0.1128
955,06/24/18 08:50:54 AM,54.430,0.1133
956,06/24/18 09:50:54 AM,59.142,0.1128
957,06/24/18 10:50:54 AM,64.459,0.1128
958,06/24/18 11:50:54 AM,62.919,0.1122
959,06/24/18 12:50:54 PM,64.074,0.1117
960,06/24/18 01:50:54 PM,62.019,0.1112
961,06/24/18 02:50:54 PM,61.032,0.1107
962,06/24/18 03:50:54 PM,61.677,0.1107
963,06/24/18 04:50:54 PM,62.704,0.1101
964,06/24/18 05:50:54 PM,60.561,0.1096
965,06/24/18 06:50:54 PM,59.315,0.1085
966,06/24/18 07:50:54 PM,58.109,0.1085
967,06/24/18 08:50:54 PM,56.901,0.1080
968,06/24/18 09:50:54 PM,55.863,0.1075
969,06/24/18 10:50:54 PM,54.865,0.1075
970,06/24/18 11:50:54 PM,53.908,0.1075
971,06/25/18 12:50:54 AM,52.992,0.1069
972,06/25/18 01:50:54 AM,52.072,0.1069
973,06/25/18 02:50:54 AM,51.237,0.1064
974,06/25/18 03:50:54 AM,50.621,0.1064
975,06/25/18 04:50:54 AM,49.914,0.1058
976,06/25/18 05:50:54 AM,49.294,0.1058
977,06/25/18 06:50:54 AM,48.850,0.1053
978,06/25/18 07:50:54 AM,48.583,0.1058
979,06/25/18 08:50:54 AM,50.974,0.1058
980,06/25/18 09:50:54 AM,56.340,0.1058
981,06/25/18 10:50:54 AM,63.262,0.1058
982,06/25/18 11:50:54 AM,65.487,0.1058
983,06/25/18 12:50:54 PM,64.974,0.1058
984,06/25/18 01:50:54 PM,63.775,0.1058
985,06/25/18 02:50:54 PM,63.604,0.1058
986,06/25/18 03:50:54 PM,63.946,0.1047
987,06/25/18 04:50:54 PM,64.803,0.1042
988,06/25/18 05:50:54 PM,62.620,0.1036
989,06/25/18 06:50:54 PM,61.333,0.1031
990,06/25/18 07:50:54 PM,60.003,0.1025
991,06/25/18 08:50:54 PM,58.712,0.1020
992,06/25/18 09:50:54 PM,57.463,0.1020
993,06/25/18 10:50:54 PM,56.340,0.1014
994,06/25/18 11:50:54 PM,55.386,0.1009
995,06/26/18 12:50:54 AM,54.561,0.1009
996,06/26/18 01:50:54 AM,53.820,0.1009
997,06/26/18 02:50:54 AM,53.121,0.1003
998,06/26/18 03:50:54 AM,52.466,0.1003
999,06/26/18 04:50:54 AM,51.852,0.1003
1000,06/26/18 05:50:54 AM,51.148,0.0998
1001,06/26/18 06:50:54 AM,50.621,0.0998
1002,06/26/18 07:50:54 AM,50.268,0.0998
1003,06/26/18 08:50:54 AM,52.860,0.0998
1004,06/26/18 09:50:54 AM,57.506,0.1003
1005,06/26/18 10:50:54 AM,65.701,0.1003
1006,06/26/18 11:50:54 AM,68.056,0.1003
1007,06/26/18 12:50:54 PM,68.013,0.1003
1008,06/26/18 01:50:54 PM,66.772,0.1014
1009,06/26/18 02:50:54 PM,66.814,0.1009
1010,06/26/18 03:50:54 PM,66.344,0.1009
1011,06/26/18 04:50:54 PM,67.114,0.0998
1012,06/26/18 05:50:54 PM,64.717,0.0992
1013,06/26/18 06:50:54 PM,63.475,0.0981
1014,06/26/18 07:50:54 PM,62.191,0.0975
1015,06/26/18 08:50:54 PM,60.904,0.0975
1016,06/26/18 09:50:54 PM,59.745,0.0969
1017,06/26/18 10:50:54 PM,58.755,0.0963
1018,06/26/18 11:50:54 PM,57.807,0.0963
1019,06/27/18 12:50:54 AM,56.815,0.0961
1020,06/27/18 01:50:54 AM,55.906,0.0961
1021,06/27/18 02:50:54 AM,55.038,0.0955
1022,06/27/18 03:50:54 AM,54.300,0.0955
1023,06/27/18 04:50:54 AM,53.645,0.0949
1024,06/27/18 05:50:54 AM,52.992,0.0949
1025,06/27/18 06:50:54 AM,52.466,0.0949
1026,06/27/18 07:50:54 AM,52.115,0.0943
1027,06/27/18 08:50:54 AM,54.952,0.0949
1028,06/27/18 09:50:54 AM,59.702,0.0955
1029,06/27/18 10:50:54 AM,67.928,0.0961
1030,06/27/18 11:50:54 AM,67.842,0.0961
1031,06/27/18 12:50:54 PM,68.185,0.0961
1032,06/27/18 01:50:54 PM,67.842,0.0963
1033,06/27/18 02:50:54 PM,67.671,0.0963
1034,06/27/18 03:50:54 PM,67.842,0.0963
1035,06/27/18 04:50:54 PM,68.227,0.0955
1036,06/27/18 05:50:54 PM,65.959,0.0949
1037,06/27/18 06:50:54 PM,64.674,0.0943
1038,06/27/18 07:50:54 PM,63.347,0.0937
1039,06/27/18 08:50:54 PM,62.019,0.0932
1040,06/27/18 09:50:54 PM,60.733,0.0926
1041,06/27/18 10:50:54 PM,59.572,0.0926
1042,06/27/18 11:50:54 PM,58.498,0.0920
1043,06/28/18 12:50:54 AM,57.506,0.0914
1044,06/28/18 01:50:54 AM,56.642,0.0914
1045,06/28/18 02:50:54 AM,55.906,0.0908
1046,06/28/18 03:50:54 AM,55.081,0.0908
1047,06/28/18 04:50:54 AM,54.387,0.0902
1048,06/28/18 05:50:54 AM,53.690,0.0902
1049,06/28/18 06:50:54 AM,53.121,0.0902
1050,06/28/18 07:50:54 AM,52.686,0.0896
1051,06/28/18 08:50:54 AM,55.386,0.0908
1052,06/28/18 09:50:54 AM,60.433,0.0908
1053,06/28/18 10:50:54 AM,68.657,0.0914
1054,06/28/18 11:50:54 AM,70.587,0.0920
1055,06/28/18 12:50:54 PM,71.274,0.0926
1056,06/28/18 01:50:54 PM,69.427,0.0932
1057,06/28/18 02:50:54 PM,69.643,0.0937
1058,06/28/18 03:50:54 PM,69.300,0.0932
1059,06/28/18 04:50:54 PM,69.213,0.0920
1060,06/28/18 05:50:54 PM,67.971,0.0914
1061,06/28/18 06:50:54 PM,66.385,0.0908
1062,06/28/18 07:50:54 PM,65.017,0.0902
